"pitchno","date","time","paofinning","pitchofpa","pitcher","pitcherid","pitcherthrows","pitcherteam","batter","batterid","batterside","batterteam","pitcherset","inning","top/bottom","outs","balls","strikes","taggedpitchtype","autopitchtype","pitchcall","korbb","taggedhittype","playresult","outsonplay","runsscored","notes","relspeed","vertrelangle","horzrelangle","spinrate","spinaxis","tilt","relheight","relside","extension","vertbreak","inducedvertbreak","horzbreak","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","exitspeed","angle","direction","hitspinrate","positionat110x","positionat110y","positionat110z","distance","lasttrackeddistance","bearing","hangtime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","hometeam","awayteam","stadium","level","league","gameid","pitchuid","effectivevelo","maxheight","measuredduration","speeddrop","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","contactpositionx","contactpositiony","contactpositionz","gameuid","utcdate","utctime","localdatetime","utcdatetime","autohittype","system","hometeamforeignid","awayteamforeignid","gameforeignid","catcher","catcherid","catcherthrows","catcherteam","playid","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","hitspinaxis","hittrajectoryxc0","hittrajectoryxc1","hittrajectoryxc2","hittrajectoryxc3","hittrajectoryxc4","hittrajectoryxc5","hittrajectoryxc6","hittrajectoryxc7","hittrajectoryxc8","hittrajectoryyc0","hittrajectoryyc1","hittrajectoryyc2","hittrajectoryyc3","hittrajectoryyc4","hittrajectoryyc5","hittrajectoryyc6","hittrajectoryyc7","hittrajectoryyc8","hittrajectoryzc0","hittrajectoryzc1","hittrajectoryzc2","hittrajectoryzc3","hittrajectoryzc4","hittrajectoryzc5","hittrajectoryzc6","hittrajectoryzc7","hittrajectoryzc8","throwspeed","poptime","exchangetime","timetobase","catchpositionx","catchpositiony","catchpositionz","throwpositionx","throwpositiony","throwpositionz","basepositionx","basepositiony","basepositionz","throwtrajectoryxc0","throwtrajectoryxc1","throwtrajectoryxc2","throwtrajectoryyc0","throwtrajectoryyc1","throwtrajectoryyc2","throwtrajectoryzc0","throwtrajectoryzc1","throwtrajectoryzc2","pitchreleaseconfidence","pitchlocationconfidence","pitchmovementconfidence","hitlaunchconfidence","hitlandingconfidence","catcherthrowcatchconfidence","catcherthrowreleaseconfidence","catcherthrowlocationconfidence","spinaxis3dtransverseangle","spinaxis3dlongitudinalangle","spinaxis3dactivespinrate","spinaxis3dspinefficiency","spinaxis3dtilt","spinaxis3dvectorx","spinaxis3dvectory","spinaxis3dvectorz","spinaxis3dseamorientationrotationx","spinaxis3dseamorientationrotationy","spinaxis3dseamorientationrotationz","spinaxis3dseamorientationballyamb1","spinaxis3dseamorientationballanglehorizontalamb1","spinaxis3dseamorientationballzamb1","spinaxis3dseamorientationballangleverticalamb2","spinaxis3dseamorientationballzamb2","spinaxis3dseamorientationballxamb4","spinaxis3dseamorientationballyamb4","spinaxis3dseamorientationballanglehorizontalamb2","spinaxis3dseamorientationballangleverticalamb1","spinaxis3dseamorientationballxamb1","spinaxis3dseamorientationballyamb2","spinaxis3dseamorientationballanglehorizontalamb4","spinaxis3dseamorientationballangleverticalamb4","spinaxis3dseamorientationballxamb2","spinaxis3dseamorientationballangleverticalamb3","spinaxis3dseamorientationballanglehorizontalamb3","spinaxis3dseamorientationballxamb3","spinaxis3dseamorientationballyamb3","spinaxis3dseamorientationballzamb3","spinaxis3dseamorientationballzamb4","batspeed","verticalattackangle","horizontalattackangle","year","month","day"
"27","2/28/2026","50:23.2","4","3","Walker, Jonah","807939","Left","NOR_BIS","George, Jamal","805322","Right","MIZ_TIG","Undefined","4","Bottom","1","0","2","Curveball","Curveball","InPlay","Undefined","GroundBall","Single","0","1","","75.86826","0.89711","0.593125","2294.693218","348.756531","5:45","5.64111","-0.91087","5.62474","-54.96038","-6.20729","1.51803","1.89833","-0.23088","70.24662","-9.109163","0.864828","0.502542","86.65546","-8.896263","-32.033878",,,,,"16.59296","16.48932","-26.134045","0.120862","-0.61756","-3.04055","0.85931","50.0","5.68164","-1.19672","-110.30368","-0.03303","-0.76353","18.97377","-35.93327","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","3fb1b470-1500-11f1-9d47-ad81a36dfdfe","75.00354","2.22062",,"5.62164",,,,"2.21861","2.22062","0.42716","bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","50:23.2","2026-02-28T17:50:23.1870000-06:00","2026-02-28T23:50:23.1870000Z","GroundBall","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","73978a86-ac24-4731-8e82-a890bf09ba2c","54.87806","-111.13961","9.48688","5.64822","1.55008","-17.96664","0.91129","-1.16308","-0.38177","209.237082","2.21868","106.43828","-12.76953",,,,,,,"2.22004","-19.59123","10.15692",,,,,,,"0.42671","-66.5525","21.1315",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","Medium","High","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.80788","15.95151","-9.09681","2026","02","28"
"28","2/28/2026","51:08.0","5","1","Walker, Jonah","807939","Left","NOR_BIS","Benson, Cameron","813272","Left","MIZ_TIG","Undefined","4","Bottom","1","0","0","Curveball","Curveball","InPlay","Undefined","Bunt","Single","0","1","","74.9718","0.459234","-0.443266","2448.057439","317.585011","4:30","5.63773","-0.94129","5.14017","-58.78881","-7.54874","8.38248","1.17111","-0.66014","69.05953","-10.147142","1.045212","0.515201","31.35367","-20.519728","31.280908",,,,,"6.68669","4.01664","26.979573","0.082878","-4.3465","-3.52823","0.97591","50.0","5.63468","0.52448","-108.85466","-1.11866","-5.19096","19.93896","-36.38776","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","5a77cce0-1500-11f1-9d47-ad81a36dfdfe","73.16072","1.3491",,"5.91227",,,,"2.8784","1.3491","1.16196","bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","51:08.0","2026-02-28T17:51:08.0000000-06:00","2026-02-28T23:51:08.0000000Z","GroundBall","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","f5f04be2-ea9c-4b8a-bb2e-b4069e0f1172","55.3624","-109.8325","9.96948","5.64578","0.66586","-18.19388","0.94395","0.77906","-2.59548","180.0","2.87356","37.17",,,,,,,,"1.35122","-16.27822",,,,,,,,"1.15902","22.58275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","Low","Low","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"29","2/28/2026","51:53.7","6","1","Walker, Jonah","807939","Left","NOR_BIS","Maisonet, Eric","835908","Right","MIZ_TIG","Undefined","4","Bottom","1","0","0","Curveball","Curveball","BallCalled","Undefined","Undefined","Undefined","0","0","","76.30063","-0.340345","0.752884","2533.411394","313.958339","4:30","5.57621","-0.85964","5.71858","-52.92078","-4.96036","6.57248","0.84908","0.38943","70.95862","-9.963858","1.932323","0.49844",,,,,,,,,,,,"-3.16799","-2.05819","0.79253","50.0","5.51466","-1.69449","-110.96523","-2.34103","-3.96978","18.92851","-34.75315","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","75ab4d20-1500-11f1-9d47-ad81a36dfdfe","75.62082",,,"5.34202",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","51:53.7","2026-02-28T17:51:53.7480000-06:00","2026-02-28T23:51:53.7480000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","8bbabbcd-f9b2-4694-9e19-972f00723e15","54.784","-111.77831","9.46426","5.58316","-0.8482","-17.37658","0.86166","-1.52397","-1.98489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"30","2/28/2026","52:14.2","6","2","Walker, Jonah","807939","Left","NOR_BIS","Maisonet, Eric","835908","Right","MIZ_TIG","Undefined","4","Bottom","1","1","0","Curveball","Curveball","BallCalled","Undefined","Undefined","Undefined","0","0","","75.42333","0.720447","-0.119857","2305.013226","347.293404","5:30","5.67487","-1.0058","5.53591","-57.24999","-7.63036","2.05732","1.57748","-0.94639","69.74764","-9.678857","0.248033","0.506988",,,,,,,,,,,,"-1.07378","-3.59996","1.0148","50.0","5.6991","0.15302","-109.6209","-0.49207","-1.30778","19.21158","-36.55857","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","81eef320-1500-11f1-9d47-ad81a36dfdfe","74.34576",,,"5.67569",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","52:14.1","2026-02-28T17:52:14.1510000-06:00","2026-02-28T23:52:14.1510000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","00c78395-94b9-450a-a37d-9a17966a479c","54.96623","-110.48783","9.60579","5.68408","1.15764","-18.27929","1.00656","0.21203","-0.65389",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"31","2/28/2026","52:36.4","6","3","Walker, Jonah","807939","Left","NOR_BIS","Maisonet, Eric","835908","Right","MIZ_TIG","Undefined","4","Bottom","1","2","0","Fastball","Slider","StrikeCalled","Undefined","Undefined","Undefined","0","0","","85.293","-0.220777","0.880235","2203.423977","167.437155","11:30","5.84962","-0.84113","5.85585","-31.65514","6.8376","-1.25016","3.00654","-0.1274","77.99224","-6.091695","0.655862","0.44654",,,,,,,,,,,,"0.88535","3.94996","0.77038","50.0","5.81338","-1.8517","-123.8731","-1.53141","1.37296","25.19739","-26.04868","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","8f21db20-1500-11f1-9d47-ad81a36dfdfe","84.40991",,,"7.30076",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","52:36.4","2026-02-28T17:52:36.4400000-06:00","2026-02-28T23:52:36.4400000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","4ada7785-fa4e-461d-9de4-bd1f0753f0d7","54.64163","-124.81369","12.59869","5.85239","-0.55903","-13.02434","0.84046","-1.90296","0.68648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"32","2/28/2026","52:56.6","6","4","Walker, Jonah","807939","Left","NOR_BIS","Maisonet, Eric","835908","Right","MIZ_TIG","Undefined","4","Bottom","1","2","1","Fastball","Slider","FoulBallNotFieldable","Undefined","Undefined","Undefined","0","0","","86.09973","-0.417874","1.668185","2267.28011","170.064776","11:45","5.87814","-0.77638","5.71749","-30.38848","7.48004","-1.10535","2.95633","0.68592","78.98006","-6.034706","1.470431","0.442905",,,,,,,,,,,,"1.02421","4.26292","0.6376","50.0","5.82434","-3.59664","-125.04909","-1.94534","1.62355","24.95963","-25.41664","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","9b25e010-1500-11f1-9d47-ad81a36dfdfe","85.10275",,,"7.11967",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","52:56.6","2026-02-28T17:52:56.6290000-06:00","2026-02-28T23:52:56.6290000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","1f2f98b5-71c0-42af-ae04-8c4bd82fa520","54.78217","-125.99999","12.47981","5.88001","-0.97703","-12.70832","0.7758","-3.65849","0.81177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"33","2/28/2026","53:22.8","6","5","Walker, Jonah","807939","Left","NOR_BIS","Maisonet, Eric","835908","Right","MIZ_TIG","Undefined","4","Bottom","1","2","2","Curveball","Curveball","InPlay","Undefined","GroundBall","Single","0","0","","77.46351","1.479628","0.014345","2425.826426","331.720079","5:00","5.59836","-1.03848","5.5268","-53.64668","-6.58705","4.30618","2.51136","-0.66622","71.39232","-8.289431","0.783276","0.493737",,,,,,,,,,,,"-2.18291","-3.35886","1.03424","50.0","5.6907","-0.19079","-112.55833","1.11838","-2.80432","20.1691","-36.48903","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","aac66cb0-1500-11f1-9d47-ad81a36dfdfe","76.34112",,,"6.07119",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","53:22.8","2026-02-28T17:53:22.7900000-06:00","2026-02-28T23:53:22.7900000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","85b34fd1-833f-41b3-96e9-b2f9c933e06f","54.97545","-113.44637","10.08455","5.60609","2.72497","-18.24452","1.03992","-0.06732","-1.40216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"34","2/28/2026","54:03.9","7","1","Walker, Jonah","807939","Left","NOR_BIS","Parker, Sam","806179","Left","MIZ_TIG","Undefined","4","Bottom","1","0","0","Curveball","Curveball","StrikeCalled","Undefined","Undefined","Undefined","0","0","","75.92257","2.1747","0.270863","2351.231994","323.857993","4:45","5.7153","-0.886","5.37813","-56.63751","-7.43953","6.49174","3.03519","-0.0911","70.06153","-8.106973","1.426165","0.50483",,,,,,,,,,,,"-3.18874","-3.87319","0.857","50.0","5.86968","-0.76912","-110.27879","2.28275","-3.94204","18.90036","-36.96224","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","c33e7670-1500-11f1-9d47-ad81a36dfdfe","74.66362",,,"5.86103",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","54:03.9","2026-02-28T17:54:03.8750000-06:00","2026-02-28T23:54:03.8750000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","edb57e80-54ef-4ffc-a231-d05e7a3cb7ca","55.12425","-111.15356","9.45018","5.72444","3.99347","-18.48112","0.88838","-0.58668","-1.97102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"35","2/28/2026","54:22.5","7","2","Walker, Jonah","807939","Left","NOR_BIS","Parker, Sam","806179","Left","MIZ_TIG","Undefined","4","Bottom","1","0","1","Slider","Slider","BallCalled","Undefined","Undefined","Undefined","0","0","","76.94319","-0.541992","0.448461","2380.369565","270.150097","3:00","5.655","-0.86276","5.44514","-46.4429","1.45504","7.11115","1.27727","0.14972","71.01728","-8.995421","1.717034","0.498115",,,,,,,,,,,,"-3.47823","1.29886","0.81803","50.0","5.57492","-1.14349","-111.76349","-2.57991","-4.40144","20.05809","-30.53044","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","ce731d70-1500-11f1-9d47-ad81a36dfdfe","75.67012",,,"5.92591",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","54:22.5","2026-02-28T17:54:22.4990000-06:00","2026-02-28T23:54:22.4990000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","ba5d09c5-4b83-492e-9cdd-ea34561a9caf","55.05534","-112.66712","10.02905","5.66016","-1.2045","-15.26522","0.86508","-0.9452","-2.20072",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"36","2/28/2026","54:40.7","7","3","Walker, Jonah","807939","Left","NOR_BIS","Parker, Sam","806179","Left","MIZ_TIG","Undefined","4","Bottom","1","1","1","Slider","Slider","BallCalled","Undefined","Undefined","Undefined","0","0","","77.97149","1.849525","-0.258196","2377.864209","251.514995","2:30","5.7287","-0.77128","5.33733","-43.04191","3.6602","6.80122","3.87765","-0.44674","71.69902","-6.018732","0.950095","0.491858",,,,,,,,,,,,"-3.47504","1.7787","0.78952","50.0","5.8647","0.24143","-113.20855","2.2081","-4.53294","19.67504","-29.85388","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","d928d070-1500-11f1-9d47-ad81a36dfdfe","76.63276",,,"6.27247",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","54:40.6","2026-02-28T17:54:40.6530000-06:00","2026-02-28T23:54:40.6530000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","71ce86f3-bd3e-4d7b-99a0-f4fc71fe4759","55.16215","-114.10218","9.83752","5.73362","3.56405","-14.92694","0.77388","0.44731","-2.26647",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"37","2/28/2026","55:01.1","7","4","Walker, Jonah","807939","Left","NOR_BIS","Parker, Sam","806179","Left","MIZ_TIG","Undefined","4","Bottom","1","2","1","Curveball","Curveball","BallCalled","Undefined","Undefined","Undefined","0","0","","76.87762","0.356746","0.495101","2403.618081","322.819087","4:45","5.68846","-0.76984","5.65227","-56.51208","-9.09812","7.94351","1.31186","0.35389","71.36745","-9.90588","1.919049","0.495592",,,,,,,,,,,,"-3.92465","-4.35398","0.72267","50.0","5.68232","-1.25711","-111.80941","-1.14902","-4.98471","19.53373","-37.70404","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","e56aefd0-1500-11f1-9d47-ad81a36dfdfe","76.05534",,,"5.51017",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","55:01.1","2026-02-28T17:55:01.1460000-06:00","2026-02-28T23:55:01.1460000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","2ffe8992-0b70-465e-bdc3-58730c7ef387","54.85125","-112.65376","9.76687","5.69676","0.48075","-18.85202","0.77236","-1.04165","-2.49236",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"38","2/28/2026","55:21.4","7","5","Walker, Jonah","807939","Left","NOR_BIS","Parker, Sam","806179","Left","MIZ_TIG","Undefined","4","Bottom","1","3","1","Fastball","Cutter","BallCalled","Walk","Undefined","Undefined","0","1","","85.85873","0.945135","0.352677","2276.996652","174.296202","11:45","5.89312","-0.68209","5.59638","-26.34738","11.83351","-1.06634","4.58003","-0.44167","78.62588","-3.954703","0.162374","0.444728",,,,,,,,,,,,"0.63283","6.09311","0.65256","50.0","5.95713","-0.72233","-124.69915","1.17588","0.99997","24.24922","-22.54614","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","f16f42e0-1500-11f1-9d47-ad81a36dfdfe","84.75392",,,"7.23285",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","55:21.4","2026-02-28T17:55:21.3830000-06:00","2026-02-28T23:55:21.3830000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","3c7107da-decf-4dec-9985-fec5fc7418f4","54.90154","-125.6487","12.12461","5.8938","2.05874","-11.27307","0.68161","-0.76148","0.49999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"39","2/28/2026","56:01.0","8","1","Walker, Jonah","807939","Left","NOR_BIS","Patterson, Christopher","1000080435","Right","MIZ_TIG","Undefined","4","Bottom","1","0","0","ChangeUp","Changeup","StrikeSwinging","Undefined","Undefined","Undefined","0","0","","82.28268","-0.872729","1.988416","1671.32556","105.438644","9:30","5.56413","-1.36087","5.83848","-36.26325","5.01236","-13.52276","1.73052","-0.63895","75.68269","-7.555549","-0.438756","0.4624",,,,,,,,,,,,"7.43374","3.21122","1.20665","50.0","5.47174","-3.61608","-119.50685","-3.00768","10.76741","22.69319","-27.52273","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","0907c210-1501-11f1-9d47-ad81a36dfdfe","81.51473",,,"6.59999",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","56:01.0","2026-02-28T17:56:00.9720000-06:00","2026-02-28T23:56:00.9720000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","840e8d4e-2a5d-44ac-a50d-826582fd372d","54.66096","-120.38867","11.34659","5.56783","-1.9382","-13.76137","1.3553","-4.03449","5.3837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"40","2/28/2026","56:19.1","8","2","Walker, Jonah","807939","Left","NOR_BIS","Patterson, Christopher","1000080435","Right","MIZ_TIG","Undefined","4","Bottom","1","0","1","ChangeUp","Changeup","StrikeSwinging","Undefined","Undefined","Undefined","0","0","","83.13953","-1.220028","1.547172","1886.653266","114.052486","9:45","5.50548","-1.2223","5.94613","-31.79596","9.20764","-17.25166","1.72361","-1.22452","75.06575","-7.159903","-1.555501","0.460874",,,,,,,,,,,,"9.463","5.53685","1.1092","50.0","5.39054","-2.59343","-120.58865","-3.55411","13.66846","27.61979","-24.17653","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","13ec2630-1501-11f1-9d47-ad81a36dfdfe","81.78464",,,"8.07379",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","56:19.1","2026-02-28T17:56:19.1580000-06:00","2026-02-28T23:56:19.1580000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","9548808b-eb3b-4b66-b6ab-87fe08b9461f","54.55315","-121.62703","13.8099","5.50708","-2.64517","-12.08826","1.21636","-3.10731","6.83423",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"41","2/28/2026","56:43.2","8","3","Walker, Jonah","807939","Left","NOR_BIS","Patterson, Christopher","1000080435","Right","MIZ_TIG","Undefined","4","Bottom","1","0","2","ChangeUp","Changeup","StrikeSwinging","Strikeout","Undefined","Undefined","0","0","","82.74812","-0.965962","1.034043","1717.843819","95.781092","9:15","5.48389","-1.43138","5.9828","-38.04282","3.03658","-15.95863","1.41808","-1.80271","75.28749","-8.007753","-1.84054","0.4613",,,,,,,,,,,,"8.46784","2.32453","1.35816","50.0","5.38699","-1.53455","-120.10768","-3.26011","12.21802","25.92259","-28.82003","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","222f6cc0-1501-11f1-9d47-ad81a36dfdfe","81.70921",,,"7.46063",,,,,,,"bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","56:43.2","2026-02-28T17:56:43.1660000-06:00","2026-02-28T23:56:43.1660000Z","","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","0988458b-6208-42c3-bedc-755f93cee5bb","54.51512","-121.07825","12.96129","5.48885","-2.18106","-14.41001","1.42418","-1.992","6.10901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026","02","28"
"42","2/28/2026","57:14.9","9","1","Walker, Jonah","807939","Left","NOR_BIS","Macon, Tyler","823527","Right","MIZ_TIG","Undefined","4","Bottom","2","0","0","ChangeUp","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined","0","0","","83.10368","-0.879297","2.800657","1722.844888","106.457725","9:30","5.45255","-1.14874","6.00167","-34.71592","6.20146","-15.97316","1.74379","0.11724","75.14954","-7.345287","-0.072507","0.460389","67.49481","-20.004767","-64.948988",,,,,"6.34949","6.34949","-47.603314","0.054092","9.14378","3.8915","0.93716","50.0","5.36442","-5.27198","-120.47504","-2.94551","13.2208","26.94756","-26.54744","MIZ_TIG","NOR_BIS","TaylorStadium","D1","SEC","20260228-TaylorStadium-3","352b5960-1501-11f1-9d47-ad81a36dfdfe","81.87079","1.83699",,"7.95415",,,,"2.14469","1.83699","-0.11792","bef09457-2091-4c2d-8883-3b9e5841a581","2/28/2026","57:14.9","2026-02-28T17:57:14.9110000-06:00","2026-02-28T23:57:14.9110000Z","GroundBall","v3","4806","471388","509f340b254c4b3a96c253b40ff1333c","Gustafson, Evan","1000308757","Right","NOR_BIS","c4926ba5-97af-4145-8da2-52609d35f679","54.49688","-121.47673","13.47378","5.45556","-1.95869","-13.27372","1.14226","-5.76342","6.6104",,"2.14372","39.49751",,,,,,,,"1.83782","-33.9603",,,,,,,,"-0.11585","-84.50617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High","High","High","Estimated","Estimated","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.19792","20.8634","-9.40464","2026","02","28"
